state,description,crime_rate,weather_risk,terrain_difficulty,tourist_density,time_of_day,risk_score
Maharashtra,forest trail,0.07988944131599429,0.1869075609341545,0.6505737734664653,0.49886240505508805,1,38.32234065004621
West Bengal,night travel,0.6401888825021194,0.03759771797544653,0.054547991106633775,0.5536864213765397,0,27.046173415880986
Rajasthan,night travel,0.789747335248966,0.1921479760928002,0.6630940209569678,0.18449606041269695,1,56.91843058784015
Chhattisgarh,forest trail,0.0804270800338619,0.6483529541274385,0.4358520070798827,0.6074555065420966,1,45.59249149661986
West Bengal,forest trail,0.6256829399510399,0.27966334710410257,0.6815007338499158,0.06808138104432138,1,53.480404032824865
Odisha,trekking route,0.3421144473579085,0.05455516513414904,0.35647013792785576,0.4088374398522986,0,24.627440395810364
Uttar Pradesh,forest trail,0.700695987217485,0.22024371074412563,0.171344112787419,0.4349200395679541,0,35.15977560049271
Meghalaya,mountain hiking,0.30793350292840094,0.14751404860421413,0.5365451500168248,0.4049034241241013,1,40.388519294619016
Karnataka,city tourism,0.07583013651907544,0.8890725374956686,0.9913949268614699,0.5309113009388418,0,54.595703713889144
Meghalaya,trekking route,0.1606194681784463,0.7495214708611965,0.5961619966913559,0.5166824221725078,1,53.62749495589228
Goa,night travel,0.9148435607630784,0.049967027525220864,0.5957378860272199,0.2929069473846003,1,56.516999135549376
Kerala,remote village visit,0.9717287461563197,0.4989928462263039,0.41009929285165414,0.09456931824373938,0,52.824859044075936
Tripura,night travel,0.4073074451733083,0.6377926015897886,0.49841197793385206,0.2494421922154435,1,53.1187597654447
Bihar,night travel,0.6207068829233481,0.5694337453973997,0.45912005105906906,0.5065669001561222,0,49.40072040067338
Punjab,desert safari,0.9224687216189412,0.6788922831792967,0.24875130962869652,0.3900897656802791,0,54.766049125570866
Nagaland,forest trail,0.8417512098849607,0.13681307281934552,0.7410646093591218,0.4385322258201385,1,61.58480060921188
Mizoram,trekking route,0.3549429948527326,0.4060738367278627,0.09912559438865676,0.7445984564057802,0,30.724260187552765
Odisha,night travel,0.2917511246819061,0.8247358485888042,0.410504782267621,0.8446495027246373,1,58.08004453911418
Kerala,trekking route,0.41105629135137245,0.1425352396985341,0.2794072597060321,0.8806771896333204,1,41.68702312198853
Haryana,forest trail,0.31874137047969875,0.10544569333443965,0.6028881658848667,0.9388952079548427,0,36.65953967442205
Madhya Pradesh,city tourism,0.4158489322074138,0.9140184999970175,0.5750622788895574,0.2471398237538628,1,62.17388567592542
Haryana,temple visit,0.5224923343376879,0.0998341834413603,0.24144981856471393,0.5052708421334436,1,39.25957850161693
Assam,desert safari,0.22192436208997002,0.1705094352130836,0.9612633664567949,0.9229400155561222,0,44.181451060007284
Manipur,mountain hiking,0.5974034525319492,0.7604929516888251,0.30800019318314875,0.20010511410474974,0,46.635483338805315
Sikkim,temple visit,0.8863685752328414,0.7679811711030704,0.6675899692645373,0.5346295546874142,0,67.82663131304957
Rajasthan,city tourism,0.9236677705352354,0.18477195981633654,0.9433333850267271,0.34151454939269854,1,69.32781223106065
Telangana,desert safari,0.6627893568986091,0.6879533680227976,0.07302052237796897,0.8829193204914924,0,47.73722117189236
Jharkhand,remote village visit,0.037829658192482296,0.8483212245044819,0.43715585386813993,0.39677886420646913,0,37.2396053471547
Mizoram,night travel,0.17875897797206153,0.10585755285632026,0.2126981581078181,0.9544944199257227,1,32.87160631252253
Karnataka,mountain hiking,0.6674047778819777,0.812066461494167,0.29031985526255644,0.5365906115409909,1,62.94770737078733
Sikkim,night travel,0.16428704114051562,0.7717543286609893,0.49532223360356187,0.3138806467845937,0,39.74433175867519
Tamil Nadu,trekking route,0.2881541353385133,0.11007280069723668,0.437963510942301,0.3345463210327724,1,35.69099506147157
Odisha,night travel,0.4009549474255454,0.4860170090675072,0.040314262271633705,0.4540414152486064,1,39.727344358730946
Chhattisgarh,mountain hiking,0.9178819161335664,0.4457357460455681,0.7129051000450629,0.36115543626902125,1,70.11403299896298
Telangana,city tourism,0.35260579581520646,0.6429720248403122,0.768446429506826,0.8462090060503389,1,64.32572529363803
Bihar,desert safari,0.9577288140824717,0.47338477597155704,0.40984366345924705,0.8004571262118434,1,68.81714667036269
Arunachal Pradesh,forest trail,0.7667670651990854,0.5844267721426801,0.6135495412414668,0.26025481909413517,1,65.55496798151759
Uttarakhand,desert safari,0.19670655361889955,0.03478943082333208,0.459598310249665,0.3774361324497818,1,32.035251459889736
Rajasthan,remote village visit,0.3146803175374242,0.9983137020421388,0.38942509176987383,0.7163832221070529,0,51.29771159249357
Bihar,desert safari,0.6871409954265822,0.8892729896733992,0.3372322158812998,0.35047170652290327,1,64.78157706689397
Arunachal Pradesh,remote village visit,0.883855832981094,0.11919316876860342,0.06492201272144893,0.2767204177637903,0,33.885758704322036
Telangana,city tourism,0.6458876794941218,0.05573510960863037,0.9678955130708384,0.41800538731425374,1,59.147449824952915
Haryana,remote village visit,0.7095432754947141,0.7166933088642523,0.889653229934179,0.02927097726965444,1,71.73767150749876
Odisha,remote village visit,0.0728241219748128,0.20773628579666514,0.31379223684309343,0.19603065719442525,1,27.1832432971826
Kerala,temple visit,0.7555948967297961,0.05438677318068841,0.9638454808804447,0.5244421029529959,0,53.368074282952165
Uttar Pradesh,remote village visit,0.9688913821318189,0.23358915314800277,0.6417031878228172,0.4770426046553976,0,55.71947603477905
Sikkim,desert safari,0.5425531178101555,0.039774337689858164,0.10054052063542673,0.2361133214013642,1,32.14559820645043
Arunachal Pradesh,trekking route,0.8680738658821061,0.08860309215207929,0.7958939544723229,0.582009065021983,1,63.974732792293075
Rajasthan,night travel,0.1554609562703657,0.3740849839621798,0.22899580028804079,0.15876347542746339,1,31.32848304864112
Odisha,desert safari,0.5113917956244153,0.9514788231677548,0.965587988656668,0.4180502576210955,0,67.44892674055399
Rajasthan,forest trail,0.7966843258149799,0.4227353257555626,0.1698285336047759,0.570348419496437,1,54.41811045342222
Sikkim,forest trail,0.6123894843049038,0.9597649219492058,0.01166717479876267,0.7920956858662582,0,50.578443806508915
Kerala,temple visit,0.3252210468487504,0.7000833170277816,0.9253655131323554,0.2606426244792319,1,62.99927840425825
Arunachal Pradesh,desert safari,0.6051216539077081,0.7567718046945773,0.8604229262099585,0.11093887790261936,0,59.692906668870826
Telangana,mountain hiking,0.449920891398641,0.6405008688673678,0.9362224616765868,0.8479550568956276,1,71.39526057451437
Telangana,temple visit,0.5425191141897436,0.8421839541999303,0.8070097613952194,0.06388170176108177,0,58.144233333181866
Jharkhand,city tourism,0.45800275411194524,0.8405535526669978,0.0818638761340248,0.5157956282084033,0,41.95847462546796
Uttarakhand,city tourism,0.8181001412053861,0.9171463709817257,0.7143933766599334,0.7462719634244311,1,82.79421756144737
Nagaland,remote village visit,0.026411127174442273,0.5773300506805,0.8234685323097104,0.6478174576871297,0,42.290472966859824
Rajasthan,remote village visit,0.9556322497873854,0.5250614839235872,0.5784794373075582,0.636893710954977,0,62.626427633949966
Nagaland,city tourism,0.9181447696678774,0.5799991323552979,0.5900037191168408,0.6261593259230575,0,63.05600763607036
Punjab,forest trail,0.18733177947824908,0.025781521596689116,0.12409391802522218,0.6997849574195971,1,26.364688949091224
Andhra Pradesh,desert safari,0.9996300125057024,0.9686398704319592,0.33341561079845106,0.6246613583830695,0,68.78690098976202
Uttarakhand,trekking route,0.8650537305477544,0.4038492253178747,0.5669058917531246,0.06312710509930397,0,50.85176089420065
Mizoram,temple visit,0.6278965048527878,0.8272556795899728,0.6694368776468352,0.26798426833165456,1,68.93405175982038
Chhattisgarh,trekking route,0.49830243696429655,0.01323727157826482,0.7648715566463945,0.02619977924738237,1,44.6637916070192
Punjab,mountain hiking,0.36087956352304873,0.9438176291871649,0.613269274031377,0.8758361146640117,0,58.511920632795125
Punjab,desert safari,0.8763144531517195,0.11253286486495828,0.682501849065732,0.6707273712526777,0,52.87257515534562
Andhra Pradesh,night travel,0.30689666255828774,0.21146052434973273,0.3560683949103627,0.29588339445006295,1,36.35395680275165
Arunachal Pradesh,mountain hiking,0.4929183474171739,0.8043323202415711,0.17564963317555293,0.23020912551906836,0,41.58919051313399
Andhra Pradesh,mountain hiking,0.06489475745306439,0.2617285276557878,0.6403283082036256,0.4382447312579908,0,28.880710932657173
Kerala,mountain hiking,0.8199943288834766,0.19142885433949852,0.8903419139168712,0.2769356864276251,0,54.413455937189795
Himachal Pradesh,forest trail,0.45044389981096666,0.3869337462128254,0.1353464939065674,0.5261803181176887,0,31.832126178490704
Gujarat,temple visit,0.30843727707588187,0.561083969108573,0.7126367641118723,0.2389985397575688,0,43.48612204036327
Andhra Pradesh,temple visit,0.23955017607178475,0.9563111538878389,0.21803595496295847,0.44826887234327295,1,51.02787172685621
West Bengal,desert safari,0.5187042933241505,0.7668460828206194,0.855671081215095,0.11400988504052267,1,67.2641567510226
Bihar,temple visit,0.5322702641778047,0.1904001918373852,0.6369831056745605,0.1370925399149937,1,48.02361576228272
Odisha,trekking route,0.5498600324763183,0.45663032558966565,0.7796369772851858,0.05989701179969298,1,58.001453664157765
Punjab,temple visit,0.7618101491295747,0.09837625049131771,0.368236776498844,0.21480974263421992,1,46.66772757498348
Arunachal Pradesh,city tourism,0.4506838104553318,0.2205537229145762,0.3642236471040241,0.3721623613763767,0,31.861572177888732
Arunachal Pradesh,city tourism,0.7860696046052935,0.6013230292219592,0.6679564020236493,0.7517351207765001,1,72.83142512706402
Madhya Pradesh,trekking route,0.15685051636931713,0.6788654803949055,0.7400737308489312,0.1822007148023308,0,42.00100292019874
Haryana,forest trail,0.2088885296300007,0.3564315529453568,0.0861953192704159,0.5037311271756134,0,22.369638966050474
Rajasthan,city tourism,0.15599572449620214,0.4620347525391557,0.44857544736024346,0.9078044820499603,0,36.52317155287065
Assam,trekking route,0.8866763134893123,0.16640807160879112,0.5771317409538604,0.4842421806942113,0,50.03120652568777
Karnataka,night travel,0.23646996035709944,0.38737885449296183,0.043771297809157894,0.8802972890389552,1,36.675825508655535
Nagaland,city tourism,0.06951106356199788,0.33084337371240213,0.5682557367363484,0.06219037339646771,1,35.18471340204338
West Bengal,trekking route,0.638811941494774,0.23413244439127578,0.5536891737278224,0.8633840703395133,1,57.493739401215805
Tamil Nadu,mountain hiking,0.947152586484707,0.17507263429817999,0.8998420179316218,0.44415027909179217,0,59.72894669120417
Assam,desert safari,0.6556314857359192,0.37504101753435626,0.8855022690999464,0.8163092602354046,1,69.3456193402892
Maharashtra,temple visit,0.1564000866413331,0.351477887636209,0.859187174555571,0.7466556825815328,0,42.42518597984983
Gujarat,forest trail,0.9599959222773452,0.5606854974169194,0.9276822835863898,0.02557636871380886,1,76.26483588054117
Jharkhand,temple visit,0.8647150759461093,0.13953322106926058,0.619635414517216,0.4218701328408797,1,59.139369496453995
Bihar,desert safari,0.0378282068964636,0.5265628127671942,0.5552652319128255,0.7007864482165719,1,45.18841180606012
Meghalaya,mountain hiking,0.0010752426001264803,0.9900711093266231,0.387236173173499,0.7589012854345786,1,52.05395219485263
Assam,mountain hiking,0.10340158174517322,0.8703485950242262,0.885217555996497,0.5903490250968122,0,52.894691478841395
Punjab,desert safari,0.4740286404634668,0.5759481725208038,0.533151361941973,0.578316646870496,0,47.73151404417838
Mizoram,remote village visit,0.5059887946347141,0.9253706080743797,0.6132537184436588,0.4287456455199957,0,57.93272845719235
Telangana,temple visit,0.09292326258949013,0.2595677564863903,0.06751345035737444,0.3426377207132246,0,14.39110525591107
Madhya Pradesh,city tourism,0.5334019740987685,0.0004073975199110347,0.3814599025329334,0.6620144918535517,1,42.16888664281968
Manipur,mountain hiking,0.18952310833050867,0.04668728117478005,0.5151162723728671,0.8135722911097907,1,37.86650499970435
Rajasthan,night travel,0.7333703017044297,0.5665543112940703,0.19720752371336914,0.07693849107455353,1,51.86453983706441
Gujarat,desert safari,0.6345717152293073,0.5181962525733077,0.06783246821778177,0.8522125586917901,1,52.209995063574354
Andhra Pradesh,desert safari,0.3233519581555525,0.5693828438551773,0.8378770820769922,0.410816070138758,1,58.99021759435839
Tamil Nadu,night travel,0.08385794520517698,0.2312362811084293,0.35551969552089113,0.032024137503542605,0,17.504879146923745
Manipur,desert safari,0.32912082726013503,0.5846028737759568,0.7183935349840952,0.7922903438276047,0,50.3714384750814
West Bengal,mountain hiking,0.366914243570173,0.8399762951889334,0.037991236990303046,0.7868118025489158,0,40.82473363707526
Himachal Pradesh,night travel,0.8768427098188809,0.9612294583451322,0.7161363679695875,0.800970983917337,1,86.24913679160778
Tamil Nadu,trekking route,0.451611107127063,0.6367881732829259,0.012496703649696017,0.45821216656874775,1,44.362576802814914
Nagaland,remote village visit,0.6015639063356256,0.6544267936411958,0.47546058213711473,0.42838176403198747,0,50.577919224846404
Maharashtra,forest trail,0.38925978433790354,0.585842007007625,0.5534626482809508,0.11885187884878945,1,51.3489287008394
Chhattisgarh,trekking route,0.5963479505363862,0.16415168743128494,0.9380586179007818,0.144208413937847,0,46.88778028877173
Tamil Nadu,remote village visit,0.5777523336848069,0.11331577664914028,0.4996927897777952,0.7838130181707268,1,50.495914352924856
Manipur,city tourism,0.8291949569616001,0.17295302578239669,0.6941407406236371,0.07036251558195938,1,57.25681802481844
Himachal Pradesh,desert safari,0.19428618124775532,0.5257499352491185,0.8155455556239447,0.0819806110801139,1,50.18077882006038
Haryana,remote village visit,0.772604944389814,0.0037363932402821876,0.854345776141394,0.07217454206191865,0,45.35194798685551
Madhya Pradesh,desert safari,0.48606351863807606,0.10908183485570966,0.6309480848548029,0.6781065486654325,1,49.863719038559424
Goa,temple visit,0.2575172798771902,0.11990963393287823,0.11019878333064581,0.32749110325977726,0,16.75313986050158
Chhattisgarh,remote village visit,0.731225961404909,0.699966249295694,0.15867652170045177,0.30834722751857535,0,46.486320392236664
Nagaland,trekking route,0.8391403242282451,0.22016586207297506,0.8753641062241715,0.7305900656406711,1,69.86835959068273
Madhya Pradesh,night travel,0.5702873873163066,0.2711578963963446,0.604467534394088,0.3053829868351412,0,42.053087257601426
West Bengal,city tourism,0.17437239149026762,0.8354098818740437,0.535011675449627,0.9201051022825287,0,48.69276170062509
Jharkhand,temple visit,0.09509471021850979,0.00439453496819564,0.43873039115593837,0.19817189879828,1,25.912683447641445
Kerala,night travel,0.20473227055954502,0.6179343458446833,0.6971002176479816,0.585323553384616,1,54.87106773794913
Uttar Pradesh,city tourism,0.5172422001744785,0.17564849102830116,0.01867638738956534,0.49983797009966024,1,35.37376766667762
Himachal Pradesh,desert safari,0.5970161051478255,0.6988591686666602,0.16611733038922727,0.40671673087045945,0,43.602062939536545
West Bengal,forest trail,0.16269184796278835,0.4846107379683279,0.1334472530644425,0.6979175949288952,0,27.31138116399186
Telangana,desert safari,0.7290484362112437,0.8045602032111862,0.8486422195759807,0.9541806456994538,1,82.74332011301102
Tripura,trekking route,0.547369573240071,0.4375127944337298,0.9322112733840698,0.7559112208621194,0,58.22330110126831
Uttar Pradesh,temple visit,0.9117011140452176,0.2752378691466135,0.609227075270483,0.2290234004738424,1,61.75289103652236
Chhattisgarh,forest trail,0.42432826472182794,0.512412479944207,0.5226946524237346,0.6740724669799607,0,45.34825092065299
Haryana,forest trail,0.22866064331640656,0.4253286239806703,0.8388848878813281,0.8907592568320594,1,57.37274966436275
Punjab,desert safari,0.639752325814909,0.9151568981493411,0.9029566954839631,0.8402885913458974,0,73.04829552873885
Maharashtra,remote village visit,0.42161368351635664,0.6982575479750766,0.41482406715702547,0.654705362346912,0,47.02250450726237
Maharashtra,forest trail,0.4521058581100107,0.7893906669491972,0.030009138929322998,0.5676237946656717,0,39.72440883692004
Telangana,trekking route,0.7194953753505052,0.4209125451603505,0.6082042275714711,0.8539268890910212,1,65.85204946972091
Madhya Pradesh,trekking route,0.610178462101524,0.8485261491180405,0.9746138009359054,0.7013186032011934,0,70.8970386464063
Odisha,night travel,0.8488721614921454,0.21352800459776844,0.9743431888898016,0.9114085137698165,0,64.27702981965177
Kerala,forest trail,0.478606829252203,0.8976855811978242,0.904366061373175,0.5069811929237311,0,64.47930787107839
Maharashtra,forest trail,0.750504031671994,0.5220291026516053,0.8028268908816778,0.8938485401955351,1,74.57500619044724
Tamil Nadu,night travel,0.8394895132831892,0.8350208666420897,0.816920836874846,0.8973705467414387,1,85.45693345383347
Chhattisgarh,desert safari,0.3200905777348876,0.3293425104151805,0.6115876256280013,0.32340457236553133,1,46.36001645678148
Telangana,trekking route,0.8888960839726767,0.2384915324294079,0.6682234120491675,0.5488073731463128,0,54.82282986260782
Tripura,mountain hiking,0.31895305069176416,0.7414565848952519,0.9678813997710296,0.7287020143311302,0,59.58906128072126
Manipur,forest trail,0.3966763122365107,0.6062363926173936,0.28297997252223994,0.42722822541928684,0,38.402980749779026
Gujarat,trekking route,0.5925046326744333,0.09229399835202112,0.10000501690847208,0.6692614781924447,1,39.275229143669776
Assam,mountain hiking,0.8538279403380894,0.045673304550497895,0.7073090740911069,0.7632739616174706,1,62.07213729235751
Tamil Nadu,mountain hiking,0.1452451005905352,0.777339184735254,0.12049812773348678,0.4221229724729286,1,41.02451555416386
Odisha,mountain hiking,0.03252802764388907,0.8206599014074072,0.7984725163334017,0.8063278207425655,1,59.51742948026255
Tripura,mountain hiking,0.918494934442486,0.07026167524496985,0.5054152777540402,0.9069387241073894,1,61.01615909932373
Tripura,mountain hiking,0.001768087426772924,0.4646792867384306,0.405049859961492,0.6215780594358598,0,28.012051884659854
Telangana,forest trail,0.20154817465922437,0.47234138597104847,0.31160881384361006,0.8347565986751246,0,33.99276622189444
Meghalaya,city tourism,0.37000620995577116,0.8079808913162484,0.8873008826525838,0.8916463158438717,0,62.39869380633266
Tamil Nadu,city tourism,0.914857256785773,0.7622878566616428,0.5358003186450313,0.761104801233563,1,77.50897009857567
Mizoram,desert safari,0.5547955114791917,0.5684064534523652,0.5676431734369308,0.11314696376412936,0,46.17657565424945
Rajasthan,temple visit,0.38688191691518414,0.847626207102786,0.7566864439063594,0.8283107734290254,1,69.99738151697441
Haryana,city tourism,0.20712342799664507,0.6845984356439139,0.6896583207538759,0.4419134881496941,0,44.989256631341036
Madhya Pradesh,forest trail,0.687110084880528,0.353680427413805,0.20136882494086727,0.6285900160232157,0,40.77543401551481
Goa,forest trail,0.10444353493625191,0.7529803267653847,0.555137828494264,0.3451139062873517,0,39.28739899245229
Jharkhand,remote village visit,0.7120165280113049,0.436273016847874,0.35726605330076533,0.21614756300418247,0,43.360448224096956
Nagaland,city tourism,0.8954549140430033,0.6553243265161612,0.6864949874035593,0.48834285481627004,1,75.29255881744581
Bihar,trekking route,0.8171107256115342,0.04959893142605687,0.7479997188020111,0.490964945033329,0,49.36293747438101
Odisha,forest trail,0.880740036254882,0.6903487420201596,0.47995708217712685,0.6567086987605308,0,62.24693368018393
Assam,desert safari,0.9258451509466684,0.40943985904234004,0.9246939083406733,0.3137196579164633,1,74.26589529214002
Telangana,night travel,0.8728491730502504,0.17090971776439245,0.4427520364813984,0.15078105209665404,0,43.03482956861883
Uttarakhand,city tourism,0.14304869143903698,0.4918169936732797,0.07975632042715053,0.7376559884828497,1,35.95735348051036
Maharashtra,night travel,0.276672147219289,0.415780531721044,0.3373544925481452,0.4096832479850727,0,31.22537250315913
Maharashtra,forest trail,0.48406993949758836,0.5252750768892598,0.6216668438106248,0.1399805308149611,0,44.59545151057438
Karnataka,desert safari,0.3784976942639037,0.6825619430777408,0.6459231078615454,0.34731239757388066,1,58.04018107713807
Tripura,night travel,0.4680520298088362,0.14570358343086431,0.24480723390040904,0.46248375668745556,1,38.42916889442147
Telangana,desert safari,0.7706363125674072,0.14720735841172483,0.5169431110651456,0.2018422437380013,0,41.741273551323985
Meghalaya,temple visit,0.1677414194801412,0.8193705328334309,0.00804963020367122,0.362240133966516,1,39.34014799999695
Manipur,forest trail,0.3438860690114768,0.21583701622516982,0.39036434650617724,0.8360271752850083,1,43.83188789147806
Madhya Pradesh,city tourism,0.23341845663988214,0.07758660393722394,0.3866873607490171,0.8374012214253909,0,26.983415030606402
Andhra Pradesh,desert safari,0.12949344149226616,0.7938407788765873,0.40385125850798376,0.15432873298276806,0,35.37039150920994
Arunachal Pradesh,remote village visit,0.19762157435191208,0.9090360505567947,0.5013896419930347,0.4253878458595879,0,45.44316800289897
Punjab,temple visit,0.006022273458991312,0.5622856829744464,0.8243402600990053,0.34813866499690604,1,48.32770343057509
Chhattisgarh,city tourism,0.024106575605243652,0.9725330611785272,0.4368369961774944,0.9304110930649041,0,45.26155963270689
Gujarat,desert safari,0.5258102011661933,0.08968032174132379,0.811499508933944,0.9668721735762252,0,47.97252353762975
Karnataka,night travel,0.43773521765347856,0.11805118289298655,0.30820629053353044,0.9558453860808118,0,33.3469472260754
Rajasthan,trekking route,0.20900095635234284,0.747791365249456,0.21084205282900592,0.6702762159233998,1,46.93862630176583
Telangana,trekking route,0.2821426297245593,0.68347670039669,0.07358069113190191,0.36656434647635794,0,31.056357144715157
Gujarat,city tourism,0.8273837228851447,0.8087169728358609,0.5146234701594596,0.3145620066179968,0,61.05064282761732
Bihar,city tourism,0.8170379993894139,0.31480793889162095,0.8217845074826561,0.14796628347702245,0,54.40561397580957
Telangana,mountain hiking,0.24866586014724323,0.9292341207563946,0.32960168596103134,0.8538729056671955,1,57.4696000290249
Uttarakhand,mountain hiking,0.07406126843129957,0.035391237773545026,0.7824436832286168,0.0033339655236565013,0,22.701050733229597
Telangana,night travel,0.4022985066192687,0.23745078633884031,0.9299648138044198,0.977481875162769,0,51.029163953787254
Haryana,desert safari,0.5382790479793468,0.4604610937770879,0.7528761490403425,0.857267747269405,1,65.05447998251022
Karnataka,city tourism,0.2495914134488012,0.7605541641418725,0.5666551842718045,0.08442462743867185,0,41.51222238819268
Uttar Pradesh,remote village visit,0.9224839211660787,0.9146641750155283,0.36752488079805745,0.39658357584223236,0,63.69507978874433
Rajasthan,forest trail,0.4670895833507942,0.9253789171450671,0.7565957339976751,0.7648558493935599,0,63.71061227302798
West Bengal,desert safari,0.6386089531609447,0.8822912971924814,0.4101039910700326,0.7584020524515215,1,69.05217132590641
Kerala,forest trail,0.9198355795976222,0.2152629489514134,0.5670350186175144,0.08904354702038375,0,48.0429520473557
Chhattisgarh,forest trail,0.2640368699548584,0.03379747202725747,0.5641519510950944,0.25563849206911926,0,25.426226597395743
Goa,desert safari,0.16576325473884912,0.71359929452271,0.19171320232819788,0.07747377079037565,0,28.38044777134193
Haryana,trekking route,0.13997865429218936,0.7419928984691028,0.15611463613585042,0.07477139082842033,0,27.399761902173715
Manipur,desert safari,0.5923443543148076,0.2571282154497494,0.6255719687304266,0.4244729046310137,1,54.082564280258765
Jharkhand,forest trail,0.6201382825088566,0.26711307736840706,0.14046086125409096,0.23186057033147633,0,31.11210264414291
Nagaland,night travel,0.3867591768838774,0.5193031479524371,0.22166411464750002,0.7924050962406721,1,48.051007833921474
Madhya Pradesh,trekking route,0.42759237258592553,0.2568348619344826,0.21778409009146282,0.6628734143336341,1,41.32197912156275
Tripura,desert safari,0.3259051166920688,0.7086030885601431,0.0031993377542156587,0.45873436470961904,1,42.15955780571722
Madhya Pradesh,desert safari,0.13948202223036732,0.2923304316081331,0.8548665186910798,0.7732541589686386,0,40.596926014077724
Haryana,night travel,0.5091439555818201,0.06661185344088505,0.9855568432727807,0.2618712391588083,1,54.19724847688433
Tripura,remote village visit,0.8249556108237748,0.22315630734508407,0.3790184775709623,0.5873125757546278,0,45.676163705160675
Tamil Nadu,mountain hiking,0.21451364729458444,0.7433873803311443,0.3475580359228685,0.4735234266033408,1,48.44427909122126
Odisha,desert safari,0.511650308359016,0.532081887534865,0.3020734387605999,0.459302306813659,1,50.79641547629369
Kerala,trekking route,0.7797930712066087,0.5004574314447264,0.8270695095949888,0.3017882839921395,0,59.599848502112536
Tamil Nadu,desert safari,0.8840176783270034,0.6245007970753442,0.18709634583894852,0.42643764231122017,0,51.074835345779626
Haryana,mountain hiking,0.5631772859502896,0.8822331976240392,0.047497713131755326,0.024689437195290598,0,40.38548571935645
Telangana,night travel,0.6330796726810098,0.5414938542507234,0.19005620814990543,0.7678068939823968,1,54.95921068026998
Odisha,mountain hiking,0.2699339834969253,0.8854243568544397,0.9630921431099736,0.4865473936713339,1,69.17640594073143
Kerala,temple visit,0.21042607654195633,0.8796415830026024,0.4015255648570939,0.5328670113702182,1,53.67063110645328
Meghalaya,trekking route,0.7948850176269597,0.9571505901625329,0.05693973283485976,0.8772724097119236,0,57.971532700862845
Madhya Pradesh,mountain hiking,0.804324871121271,0.5027936859942979,0.4035554706522193,0.15920553097029289,1,58.38053035950399
Telangana,mountain hiking,0.8627112056129423,0.6730566105008985,0.5454049276655021,0.2705939578040766,1,69.04881420058905
Odisha,city tourism,0.47760669434536696,0.3472409115149364,0.582221949808599,0.43787074339832666,1,51.94347979743266
Tripura,forest trail,0.12605015792957341,0.3357844167247501,0.8480382403001199,0.7619894728556321,0,40.996965892065276
Gujarat,mountain hiking,0.934172077327901,0.19193782342414223,0.9196820389657849,0.1370311370899958,0,57.185970250485155
Chhattisgarh,remote village visit,0.8742025040053065,0.6765780221479208,0.2699890418449241,0.8427939063190573,1,68.31819078317088
Himachal Pradesh,night travel,0.7924331238911692,0.9602507672653278,0.4653045007011356,0.5927059958376593,1,75.33893537427325
Mizoram,remote village visit,0.6557967045910351,0.07130222845995993,0.012473972051621485,0.9564871510163006,0,31.333177660683592
Chhattisgarh,mountain hiking,0.3915317966209386,0.9293754852456627,0.4023994770455841,0.5535944371565561,1,60.57627232747489
Rajasthan,remote village visit,0.1417748240920611,0.5350525810578579,0.2527346585239465,0.3007731983667611,0,26.955657695974555
Telangana,forest trail,0.3622002747127048,0.0894066668894955,0.7205952358424131,0.8543219971071806,1,49.65927578075067
Meghalaya,forest trail,0.08563465699779782,0.4776396177378113,0.2809962708064053,0.027289352352996565,0,21.807830447069314
Andhra Pradesh,night travel,0.7747708033109749,0.13652626933344247,0.5934189195026978,0.5691767798079463,0,47.18352161831221
Madhya Pradesh,desert safari,0.2944855132461732,0.4323847795043535,0.0010693972306929922,0.035615788497867285,1,30.02707770074003
Maharashtra,remote village visit,0.6615171350678392,0.13307287136037438,0.5425894373867275,0.2025301511039559,1,48.762373281752275
Arunachal Pradesh,forest trail,0.8279010952709205,0.14606823511319889,0.6639562106384912,0.9602543361309128,0,54.690187363229
Rajasthan,remote village visit,0.3942831775395276,0.23882072829899048,0.4439928192808609,0.1307352243249792,0,30.206186258931904
Odisha,forest trail,0.8583502713563275,0.5029833753567143,0.4493182097240741,0.18291810370287942,0,51.387228804738335
West Bengal,city tourism,0.7788462265888499,0.8883378844663814,0.7091395990709575,0.43164731526755484,1,77.61879703877452
Andhra Pradesh,temple visit,0.42259510091431074,0.8697012100610736,0.4494478353431993,0.05690840402197872,0,46.22566320275593
Chhattisgarh,mountain hiking,0.3236010276001339,0.44777529585238784,0.4230948427311487,0.5860518597256571,0,37.340302889849
Assam,desert safari,0.7856754123556765,0.23141559602005657,0.22820581828094877,0.6822361547783177,0,41.883159275978606
Odisha,temple visit,0.8121076664098185,0.011833948976468167,0.8566605210035538,0.23234001476133337,1,58.39899188940844
Mizoram,mountain hiking,0.6720169227706805,0.5243711279729869,0.7557049566483586,0.2615537922811175,0,54.77794772146523
Uttar Pradesh,city tourism,0.26815309485518535,0.44079862843229467,0.9718724025466302,0.4541802307447499,0,47.903170927576184
Uttarakhand,desert safari,0.7673408444038099,0.62039064292064,0.8443111562174296,0.826035896723194,1,77.89812927779798
Meghalaya,city tourism,0.12899429577882837,0.10698688494747455,0.12898341603480867,0.14243732017073518,1,21.193459599629286
Meghalaya,night travel,0.5369190585118251,0.9825991043849948,0.7226404293922342,0.9975567718102929,1,78.7141278178884
Assam,trekking route,0.49347505533499303,0.6617311223674859,0.6787826094577059,0.14599726908595467,0,49.77706764653913
